State,License_Plate,VIN,Make_Name,Model_Name,Trim_Year,Trim_Name,Trim_Description,Engine_Type,Engine_Fuel_Type,Engine_Cylinders,Engine_Size,Engine_Cam_Type,Engine_Drive_Type,Engine_Transmission,Body_Type,Mileage_Fuel_Tank_Capacity
New York,HPD 6316E,9W70D771974S366997,Toyota,Tacoma,2017,SR,SR 4dr Access Cab 4WD 6.1 ft. SB (2.7L 4cyl 6A),gas,87 (Regular),I4,2.7,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Access Cab),21.1
New York,VBD 8867X,7J66P336979L300682,Toyota,Tacoma,2017,SR,SR 4dr Access Cab 6.1 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,Truck (Access Cab),21.1
New York,LBW 1844W,7Y33T700688W121418,Toyota,Tacoma,2017,SR,SR 4dr Access Cab 4WD 6.1 ft. SB (2.7L 4cyl 5M),gas,87 (Regular),I4,2.7,Double overhead cam (DOHC),four wheel drive,5-speed manual,Truck (Access Cab),21.1
New York,CFG 5517U,3T55F856791C297077,Toyota,Tacoma,2017,SR,SR 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 6A),gas,87 (Regular),I4,2.7,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,Truck (Access Cab),21.1
New York,KFZ 8545J,2F91W319144G455779,Toyota,Tacoma,2017,SR5,SR5 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Access Cab),21.1
New York,CGO 7787N,1D16W134721B622046,Toyota,Tacoma,2017,SR5,SR5 4dr Access Cab 4WD 6.1 ft. SB (2.7L 4cyl 6A),gas,87 (Regular),I4,2.7,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Access Cab),21.1
New York,LYM 1453C,4Q77Q470523L523557,Toyota,Tacoma,2017,SR5,SR5 4dr Access Cab 6.1 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,Truck (Access Cab),21.1
New York,XWG 5349K,7K77W829464S544641,Toyota,Tacoma,2017,SR5,SR5 4dr Access Cab 6.1 ft. SB (2.7L 4cyl 6A),gas,87 (Regular),I4,2.7,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,Truck (Access Cab),21.1
New York,GUZ 4841N,8V33V183499N882245,Toyota,Tacoma,2017,SR5,SR5 4dr Double Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,KPF 6546C,6V89P671997U697339,Toyota,Tacoma,2017,SR5,SR5 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,VHC 5747C,7A74U895522V111218,Toyota,Tacoma,2017,SR5,SR5 4dr Double Cab 6.1 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,ROJ 3588D,6G22W574269K975684,Toyota,Tacoma,2017,SR5,SR5 4dr Double Cab 5.0 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,SUP 8264A,6I30U326147S160912,Toyota,Tacoma,2017,SR5,SR5 4dr Double Cab 5.0 ft. SB (2.7L 4cyl 6A),gas,87 (Regular),I4,2.7,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,MFM 5502Q,9O64E138709T921786,Toyota,Tacoma,2017,TRD Off Road,TRD Off Road 4dr Double Cab 5.0 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,MSZ 2092C,2O31U475888J398267,Toyota,Tacoma,2017,TRD Off Road,TRD Off Road 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6M),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed manual,Truck (Double Cab),21.1
New York,JDD 9563T,5D37R305180F124551,Toyota,Tacoma,2017,TRD Off Road,TRD Off Road 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,HBC 1928D,4H92H105223X744502,Toyota,Tacoma,2017,TRD Off Road,TRD Off Road 4dr Double Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,OKG 8334N,2U80E992547P296384,Toyota,Tacoma,2017,TRD Off Road,TRD Off Road 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Access Cab),21.1
New York,VYT 3009P,8Y70G887861W687219,Toyota,Tacoma,2017,TRD PRO,TRD PRO 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6M),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed manual,Truck (Double Cab),21.1
New York,ATE 6029R,7M60R461085Y259135,Toyota,Tacoma,2017,TRD PRO,TRD PRO 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,CMJ 8913J,7Q43H314935J831714,Toyota,Tacoma,2017,TRD Sport,TRD Sport 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Access Cab),21.1
New York,KBY 7144W,8I76O669375N205396,Toyota,Tacoma,2017,TRD Sport,TRD Sport 4dr Access Cab 6.1 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,Truck (Access Cab),21.1
New York,WLR 5627M,2J98M415104C383558,Toyota,Tacoma,2017,TRD Sport,TRD Sport 4dr Double Cab 5.0 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,TSB 8456R,2L26C331280V624720,Toyota,Tacoma,2017,TRD Sport,TRD Sport 4dr Double Cab 6.1 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),rear wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,FKY 1403M,5P54Q583406S973232,Toyota,Tacoma,2017,TRD Sport,TRD Sport 4dr Double Cab 4WD 6.1 ft. SB (3.5L 6cyl 6M),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed manual,Truck (Double Cab),21.1
New York,ZBZ 1652G,1R90S453296A100013,Toyota,Tacoma,2017,TRD Sport,TRD Sport 4dr Double Cab 4WD 5.0 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,RGK 5974K,9Z63P828740D886396,Toyota,Tacoma,2017,TRD Sport,TRD Sport 4dr Double Cab 4WD 6.1 ft. SB (3.5L 6cyl 6A),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed automatic,Truck (Double Cab),21.1
New York,RNN 4585T,4K49B920831F233669,Toyota,Tacoma,2017,TRD Sport,TRD Sport 4dr Access Cab 4WD 6.1 ft. SB (3.5L 6cyl 6M),gas,87 (Regular),V6,3.5,Double overhead cam (DOHC),four wheel drive,6-speed manual,Truck (Access Cab),21.1
New York,BQI 9124M,6A94U298522G634716,Toyota,Tundra,2017,1794,1794 4dr CrewMax SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,JSV 4352X,6E78M764128S403538,Toyota,Tundra,2017,1794,1794 4dr CrewMax 4WD SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,QYY 4404N,1C47B702804J319911,Toyota,Tundra,2017,1794 FFV,1794 FFV 4dr CrewMax 4WD SB (5.7L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,YPQ 9641V,5T17C224756B859284,Toyota,Tundra,2017,1794 FFV,1794 FFV 4dr CrewMax SB (5.7L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,OKY 2146K,8H14B929741L575156,Toyota,Tundra,2017,Limited,Limited 4dr CrewMax SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,NLL 2485K,2I26I355146B800716,Toyota,Tundra,2017,Limited,Limited 4dr Double Cab SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (Double Cab),38
New York,UXB 2957E,1R61I414537G506914,Toyota,Tundra,2017,Limited,Limited 4dr Double Cab 4WD SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (Double Cab),38
New York,JTT 5677I,1O76F673787G782599,Toyota,Tundra,2017,Limited,Limited 4dr CrewMax 4WD SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,UFR 9704N,9Q70Y916349I892981,Toyota,Tundra,2017,Limited FFV,Limited FFV 4dr CrewMax 4WD SB (5.7L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,WDA 1758L,8R13P806380N389392,Toyota,Tundra,2017,Limited FFV,Limited FFV 4dr CrewMax SB (5.7L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,NXR 4687C,4I64U731846H260145,Toyota,Tundra,2017,Limited FFV,Limited FFV 4dr Double Cab 4WD SB (5.7L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (Double Cab),38
New York,KAA 9916W,5W86C589562A926013,Toyota,Tundra,2017,Limited FFV,Limited FFV 4dr Double Cab SB (5.7L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (Double Cab),38
New York,DAM 9645X,9B43G244828U273432,Toyota,Tundra,2017,Platinum,Platinum 4dr CrewMax SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,JPT 2983L,3O51P879754R388042,Toyota,Tundra,2017,Platinum,Platinum 4dr CrewMax 4WD SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,YOF 9648K,7L87I890440A312826,Toyota,Tundra,2017,Platinum FFV,Platinum FFV 4dr CrewMax SB (5.7L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,UOM 3697N,3Q26C679872S722231,Toyota,Tundra,2017,Platinum FFV,Platinum FFV 4dr CrewMax 4WD SB (5.7L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,NFY 9815B,5R56P819290V834354,Toyota,Tundra,2017,SR,SR 2dr Regular Cab 4WD LB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (Regular Cab),26.4
New York,EGG 8925D,6E85O366736U383432,Toyota,Tundra,2017,SR,SR 2dr Regular Cab LB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (Regular Cab),26.4
New York,HED 8058L,9S15T346451E465308,Toyota,Tundra,2017,SR,SR 4dr Double Cab SB (4.6L 8cyl 6A),gas,87 (Regular),V8,4.6,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,VKV 8192M,4X29I759993S513280,Toyota,Tundra,2017,SR,SR 4dr Double Cab 4WD LB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,KCI 8313J,8U46P740685G837294,Toyota,Tundra,2017,SR,SR 4dr Double Cab 4WD SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,TCW 2145O,1L86J356284O615305,Toyota,Tundra,2017,SR,SR 4dr Double Cab 4WD SB (4.6L 8cyl 6A),gas,87 (Regular),V8,4.6,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,MWP 4367N,1Y17Z550066P995029,Toyota,Tundra,2017,SR,SR 4dr Double Cab LB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,FTD 4334A,8Y83M191548F380901,Toyota,Tundra,2017,SR,SR 4dr Double Cab SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,BSH 5831G,6W58I777349I699305,Toyota,Tundra,2017,SR FFV,SR FFV 4dr Double Cab SB (5.7L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,ZYF 2745G,8K46P512756X141292,Toyota,Tundra,2017,SR FFV,SR FFV 4dr Double Cab LB (5.7L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,EEF 7798F,6K87O903998C398516,Toyota,Tundra,2017,SR FFV,SR FFV 4dr Double Cab 4WD SB (5.7L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,JRA 8356L,9M44U595865X344182,Toyota,Tundra,2017,SR FFV,SR FFV 4dr Double Cab 4WD LB (5.7L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,QCH 6886W,1B13A497924B525934,Toyota,Tundra,2017,SR FFV,SR FFV 2dr Regular Cab 4WD LB (5.7L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (Regular Cab),26.4
New York,FPL 1266T,4S85R757494F845106,Toyota,Tundra,2017,SR FFV,SR FFV 2dr Regular Cab LB (5.7L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (Regular Cab),26.4
New York,PGS 7302Z,2X68J781823V159637,Toyota,Tundra,2017,SR5,SR5 4dr Double Cab SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,HEY 1889I,8M85R672624Y448621,Toyota,Tundra,2017,SR5,SR5 4dr Double Cab LB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,GQJ 7792W,1Q99X498904H266662,Toyota,Tundra,2017,SR5,SR5 4dr CrewMax 4WD SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,OJY 9736L,2C28T728303E486098,Toyota,Tundra,2017,SR5,SR5 4dr CrewMax 4WD SB (4.6L 8cyl 6A),gas,87 (Regular),V8,4.6,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (CrewMax),26.4
New York,YUN 7673F,8M25N374053S567151,Toyota,Tundra,2017,SR5,SR5 4dr CrewMax SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,ZRP 5828H,1K96S559339O157772,Toyota,Tundra,2017,SR5,SR5 4dr CrewMax SB (4.6L 8cyl 6A),gas,87 (Regular),V8,4.6,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (CrewMax),26.4
New York,PNF 7079H,8I21Q861201T958836,Toyota,Tundra,2017,SR5,SR5 4dr Double Cab 4WD LB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,MHT 2318B,1B50Y216866L254423,Toyota,Tundra,2017,SR5,SR5 4dr Double Cab 4WD SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,EDY 7725A,8L31V378893G103327,Toyota,Tundra,2017,SR5,SR5 4dr Double Cab 4WD SB (4.6L 8cyl 6A),gas,87 (Regular),V8,4.6,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,PSI 7503Y,4P97S492072M719471,Toyota,Tundra,2017,SR5,SR5 4dr Double Cab SB (4.6L 8cyl 6A),gas,87 (Regular),V8,4.6,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,KJB 2540L,1F42R709049K471438,Toyota,Tundra,2017,SR5 FFV,SR5 FFV 4dr CrewMax SB (5.7L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,UJY 3325Q,8I99P581088D889785,Toyota,Tundra,2017,SR5 FFV,SR5 FFV 4dr Double Cab 4WD LB (5.7L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,HCK 4372P,7W22B931393S292504,Toyota,Tundra,2017,SR5 FFV,SR5 FFV 4dr Double Cab 4WD SB (5.7L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,LXI 5740B,2P91S402316K117623,Toyota,Tundra,2017,SR5 FFV,SR5 FFV 4dr Double Cab LB (5.7L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,PRT 8619V,6R34W451910K916325,Toyota,Tundra,2017,SR5 FFV,SR5 FFV 4dr Double Cab SB (5.7L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,5.7,Double overhead cam (DOHC),rear wheel drive,6-speed shiftable automatic,Truck (Double Cab),26.4
New York,CVM 4293Y,8V32A319008T933926,Toyota,Tundra,2017,SR5 FFV,SR5 FFV 4dr CrewMax 4WD SB (5.7L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,RQU 6792P,7W42V630713U451997,Toyota,Tundra,2017,TRD PRO,TRD PRO 4dr CrewMax 4WD SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,MCD 7688J,3C10J663411I656287,Toyota,Tundra,2017,TRD PRO,TRD PRO 4dr Double Cab 4WD SB (5.7L 8cyl 6A),gas,87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (Double Cab),38
New York,UQK 3118K,9I71B493921P382533,Toyota,Tundra,2017,TRD PRO FFV,TRD PRO FFV 4dr CrewMax 4WD SB (5.7L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (CrewMax),38
New York,XQC 6428V,8R79N625500W697683,Toyota,Tundra,2017,TRD PRO FFV,TRD PRO FFV 4dr Double Cab 4WD SB (5.7L 8cyl 6A),flex-fuel (FFV),87 (Regular),V8,5.7,Double overhead cam (DOHC),four wheel drive,6-speed shiftable automatic,Truck (Double Cab),38
New York,FJE 3737K,9K68N863427I886755,Toyota,Yaris,2017,L,L 2dr Hatchback (1.5L 4cyl 5M),gas,87 (Regular),I4,1.5,Double overhead cam (DOHC),front wheel drive,5-speed manual,Hatchback,11.1
New York,ZIG 7821J,3Q88M721239A556913,Toyota,Yaris,2017,L,L 4dr Hatchback (1.5L 4cyl 4A),gas,87 (Regular),I4,1.5,Double overhead cam (DOHC),front wheel drive,4-speed automatic,Hatchback,11.1
New York,BUH 7953S,9L88Y536437Q779237,Toyota,Yaris,2017,L,L 2dr Hatchback (1.5L 4cyl 4A),gas,87 (Regular),I4,1.5,Double overhead cam (DOHC),front wheel drive,4-speed automatic,Hatchback,11.1
New York,DRC 6042X,4T82G805376B749012,Toyota,Yaris,2017,LE,LE 4dr Hatchback (1.5L 4cyl 4A),gas,87 (Regular),I4,1.5,Double overhead cam (DOHC),front wheel drive,4-speed automatic,Hatchback,11.1
New York,AFT 5062R,6M98D594266L416544,Toyota,Yaris,2017,LE,LE 2dr Hatchback (1.5L 4cyl 4A),gas,87 (Regular),I4,1.5,Double overhead cam (DOHC),front wheel drive,4-speed automatic,Hatchback,11.1
New York,WUH 7954V,9M43I926613D797896,Toyota,Yaris,2017,SE,SE 4dr Hatchback (1.5L 4cyl 5M),gas,87 (Regular),I4,1.5,Double overhead cam (DOHC),front wheel drive,5-speed manual,Hatchback,11.1
New York,JEN 3910F,2X46Q202303T148767,Toyota,Yaris,2017,SE,SE 4dr Hatchback (1.5L 4cyl 4A),gas,87 (Regular),I4,1.5,Double overhead cam (DOHC),front wheel drive,4-speed automatic,Hatchback,11.1
New York,DPI 7481N,1O82T807800E142793,Toyota,Yaris iA,2017,Base,4dr Sedan (1.5L 4cyl 6A),gas,87 (Regular),I4,1.5,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,Sedan,11.6
New York,DSS 6660T,4L88E683886P515140,Toyota,Yaris iA,2017,Base,4dr Sedan (1.5L 4cyl 6M),gas,87 (Regular),I4,1.5,Double overhead cam (DOHC),front wheel drive,6-speed manual,Sedan,11.6
New York,MBU 5410L,8E24P505242E152653,Volkswagen,Beetle,2017,#PinkBeetle,#PinkBeetle 2dr Hatchback (1.8L 4cyl Turbo 6A),gas,87 (Regular),I4,1.8,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,Hatchback,14.5
New York,NRU 8721D,3W24U295118W291400,Volkswagen,Beetle,2017,1.8T Classic,1.8T Classic 2dr Hatchback (1.8L 4cyl Turbo 6A),gas,87 (Regular),I4,1.8,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,Hatchback,14.5
New York,BQV 6192N,2W55U427292Q373000,Volkswagen,Beetle,2017,1.8T Dune,1.8T Dune 2dr Hatchback (1.8L 4cyl Turbo 6A),gas,87 (Regular),I4,1.8,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,Hatchback,14.5
New York,IGZ 3955A,7W84V956137Q773379,Volkswagen,Beetle,2017,1.8T S,1.8T S 2dr Hatchback (1.8L 4cyl Turbo 6A),gas,87 (Regular),I4,1.8,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,Hatchback,14.5
New York,LJB 7204Y,8G84M960736G801209,Volkswagen,Beetle,2017,1.8T SE,1.8T SE 2dr Hatchback (1.8L 4cyl Turbo 6A),gas,87 (Regular),I4,1.8,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,Hatchback,14.5
New York,BVZ 4548O,7D17G536000C574553,Volkswagen,Beetle,2017,1.8T SEL,1.8T SEL 2dr Hatchback (1.8L 4cyl Turbo 6A),gas,87 (Regular),I4,1.8,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,Hatchback,14.5
New York,KWZ 2807B,5V32G534683P120787,Volkswagen,Beetle,2017,R-Line SEL,R-Line SEL 2dr Hatchback (2.0L Turbo 4cyl 6AM),gas,93 (Premium),I4,2,Double overhead cam (DOHC),front wheel drive,6-speed automated manual,Hatchback,14.5
New York,CUY 8849M,5Z57J243977V557569,Volkswagen,Beetle Convertible,2017,#PinkBeetle,#PinkBeetle 2dr Convertible (1.8L 4cyl Turbo 6A),gas,87 (Regular),I4,1.8,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,Convertible,14.5
New York,TQI 7940Z,1S65F819008R338380,Volkswagen,Beetle Convertible,2017,1.8T Classic,1.8T Classic 2dr Convertible (1.8L 4cyl Turbo 6A),gas,87 (Regular),I4,1.8,Double overhead cam (DOHC),front wheel drive,6-speed shiftable automatic,Convertible,14.5
